group_id,atoms_size,atoms_0,atoms_1,atoms_2,atoms_3,atoms_4,atoms_5,atoms_6,atoms_7,cell_0_0,cell_0_1,cell_0_2,cell_1_0,cell_1_1,cell_2_1,cell_2_2,fermi_lens_size,fermi_line_size,fermi_line_mean,fermi_line_std,fermi_line_min,fermi_line_max,position_size,position_0_0,position_0_1,position_0_2,position_1_0,position_1_1,position_1_2,position_2_0,position_2_1,position_2_2,position_3_0,position_3_1,position_3_2,position_4_0,position_4_1,position_4_2,position_5_0,position_5_1,position_5_2,position_6_0,position_6_1,position_6_2,position_7_0,position_7_1,position_7_2,recip_latt_size,recip_latt_0_0,recip_latt_0_1,recip_latt_0_2,recip_latt_1_0,recip_latt_1_1,recip_latt_1_2,recip_latt_2_0,recip_latt_2_1,recip_latt_2_2,sc_DOSs_size,sc_DOSs_mean,sc_DOSs_std,sc_DOSs_min,sc_DOSs_max,sc_bands_mean,sc_bands_std,sc_bands_min,sc_bands_max,fermi_lens_0,fermi_lens_1,fermi_lens_2,fermi_lens_3,atoms_8,atoms_9,position_8_0,position_8_1,position_8_2,position_9_0,position_9_1,position_9_2,fermi_lens_4,fermi_lens_5,fermi_lens_6,fermi_lens_7,fermi_lens_8,atoms_10,atoms_11,position_10_0,position_10_1,position_10_2,position_11_0,position_11_1,position_11_2,position_12_0,position_12_1,position_12_2,position_13_0,position_13_1,position_13_2,position_14_0,position_14_1,position_14_2,fermi_lens_9,fermi_lens_mean,fermi_lens_std,fermi_lens_min,fermi_lens_max,position_15_0,position_15_1,position_15_2,fermi_line_0_0,fermi_line_0_1,fermi_line_0_2,fermi_line_1_0,fermi_line_1_1,fermi_line_1_2,fermi_line_2_0,fermi_line_2_1,fermi_line_2_2,fermi_line_3_0,fermi_line_3_1,fermi_line_3_2,fermi_line_4_0,fermi_line_4_1,fermi_line_4_2,fermi_line_5_0,fermi_line_5_1,fermi_line_5_2,fermi_lens_shape_1,fermi_line_shape_1,id,Tc,is_superconductor
14021,8,Ge,Ge,Ge,Ge,Ru,Ru,Ru,Ru,4.896783,0.0,0.0,0.0,4.896783,0.0,4.896783,,,,,,,24,0.422195733477,0.422195733477,0.422195733477,2.026195766523,4.474587266523,2.8705872334770004,4.474587266523,2.8705872334770004,2.026195766523,2.8705872334770004,2.026195766523,4.474587266523,1.850322908295,1.850322908295,1.850322908295,0.5980685917049999,3.046460091705,4.298714408295,3.046460091705,4.298714408295,0.5980685917049999,4.298714408295,0.5980685917049999,3.046460091705,,,,,,,,,,,8004,-2.631266445272364,14.446593793876604,-45.69610796,565.8181000000001,-0.6743493900428785,1.821321382353646,-3.350177873448068,3.557232319752803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14021,,0
14028,2,Ge,Ge,,,,,,,-2.881431,-2.881431,0.0,-2.881431,0.0,-2.881431,-2.881431,1.0,18.0,,,,,6,-2.881431,-2.881431,-2.881431,-1.4407155,-1.4407155,-1.4407155,,,,,,,,,,,,,,,,,,,9.0,-1.0902890451271583,-1.0902890451271583,1.0902890451271583,-1.0902890451271583,1.0902890451271583,-1.0902890451271583,1.0902890451271583,-1.0902890451271583,-1.0902890451271583,8004,-0.777163813252124,7.587910766093775,-26.93052127,159.76289999999997,-1.82052945050726,13.903655282824104,-24.64992663507648,17.07636605292933,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004287394596197,0.0004287394596197,-0.0004278625888281,0.0004287394596197,-0.0004278625888281,0.0004287394596197,-0.0004278625888281,0.0004287394596197,0.0004287394596197,0.0004287394596197,-0.0004278625888281,-0.0004278625888281,-0.0004278625888281,0.0004287394596197,-0.0004278625888281,-0.0004278625888281,-0.0004278625888281,0.0004287394596197,1.0,6.0,14028,5.5,1
14029,10,La,La,Ni,Ni,Ni,Ni,Ge,Ge,4.159826,0.0,0.0,0.0,4.159826,0.0,9.817086,29.0,29766.0,-0.0003445526240877,0.4129868533882118,-0.7552221365964074,0.7552221303462677,30,0.0,0.0,0.054465193128,2.079913,2.079913,4.882998942228,0.0,2.079913,2.374448773734,2.079913,0.0,7.386395140572,2.079913,0.0,2.374448773734,0.0,2.079913,7.386395140572,0.0,0.0,6.215383671234,0.0,0.0,3.607445324076,9.0,1.5104442606925352,0.0,0.0,0.0,1.5104442606925352,0.0,0.0,0.0,0.640025493021003,10005,-3.974860314452774,17.591030633987227,-67.5439461,724.8769000000001,-0.6417385539596684,1.146154633047804,-2.250382505542004,2.133016976465789,,,,,Ge,P,2.079913,2.079913,8.52260504004,2.079913,2.079913,1.372291183596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,9922.0,14029,,0
14045,38,,,,,,,,,13.039416,0.0,0.0,0.0,13.039416,0.0,4.359025,30.0,18960.0,-0.0009786119774226,0.2623739375974587,-0.7207099416933358,0.7207099416933357,114,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.4818609443229348,0.0,0.0,0.0,0.4818609443229348,0.0,0.0,0.0,1.4414198833866716,8004,-1.8767623392441284,30.548798116829666,-45.57424331,1917.694199999999,-0.2964659779349741,0.6703649515686051,-1.5885531415030956,1.241061339054498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,6320.0,14045,2.76,1
14046,38,,,,,,,,,13.031801,0.0,0.0,0.0,13.031801,0.0,4.212974,25.0,20088.0,-0.0013444627581802,0.2744182451499866,-0.7456947642187665,0.7456947642187665,114,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.4821425148511388,0.0,0.0,0.0,0.4821425148511388,0.0,0.0,0.0,1.4913895284375327,8004,-1.4809073660632186,72.2690272771296,-49.42181797,5434.028199999996,-0.2052006397155125,0.7228097353720784,-1.6365121842960877,1.330041403002105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,6696.0,14046,2.79,1
14049,8,V,V,V,V,V,V,Si,Ge,4.734388,0.0,0.0,0.0,4.734388,0.0,4.734388,119.0,73764.0,-0.0013846883532431,0.4863875370651656,-0.6635689034337264,0.6635689034337265,24,0.0,2.367194,3.575026332172,2.367194,1.159361667828,0.0,3.575026332172,0.0,2.367194,0.0,2.367194,1.159361667828,2.367194,3.575026332172,0.0,1.159361667828,0.0,2.367194,0.0,0.0,0.0,2.367194,2.367194,2.367194,9.0,1.3271378068674529,0.0,0.0,0.0,1.3271378068674529,0.0,0.0,0.0,1.3271378068674529,8004,-1.4529526942478763,10.564739678786038,-41.47524476,53.09005000000001,-0.1067756526026134,0.6776181739262581,-1.892481640651338,2.0235373018769565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,24588.0,14049,8.58,1
14050,17,La,Ge,Ge,Ge,Ge,Ge,Ge,Ge,-4.382576,4.382576,4.382576,4.382576,-4.382576,4.382576,-4.382576,74.0,117138.0,-0.0001214199469385,0.2882441398605972,-0.6033703299829352,0.6033703275229029,51,,,,,,,,,,,,,,,,,,,,,,,,,9.0,-4.888553047607958e-18,0.7168370049007234,0.7168370049007234,0.7168370049007234,0.0,0.7168370049007234,0.7168370049007234,0.7168370049007234,0.0,10005,-0.481311504677661,26.62441829178876,-35.2799043,1686.354,0.0931540049928515,1.2853768134879766,-2.047475386908106,1.8941444158070868,,,,,Ge,Ge,,,,,,,,,,,,Ge,Ge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,39046.0,14050,8.54,1
14051,17,Nd,Ge,Ge,Ge,Ge,Ge,Ge,Ge,-4.362834,4.362834,4.362834,4.362834,-4.362834,4.362834,-4.362834,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8004,-1.6631365832908542,18.259830705466705,-41.25569266,1233.2068000000002,-0.3285734831139619,1.4014746170673522,-2.8104113106680337,2.601081280566748,,,,,Ge,Ge,,,,,,,,,,,,Ge,Ge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14051,0.7,1
14052,17,Pr,Ge,Ge,Ge,Ge,Ge,Ge,Ge,-4.365292,4.365292,4.365292,4.365292,-4.365292,4.365292,-4.365292,188.0,304389.0,-4.042677453442209e-05,0.2845431333530798,-0.7018442137938457,0.7018442201743678,51,,,,,,,,,,,,,,,,,,,,,,,,,9.0,-3.609190396187839e-17,0.7196752596595584,0.7196752596595584,0.7196752596595584,0.0,0.7196752596595584,0.7196752596595584,0.7196752596595584,0.0,8004,-1.1983766439630186,25.576310498584395,-39.53199828,1578.7825999999995,-0.3216420471140496,1.4049589441238457,-2.808827438928004,2.599770916421825,,,,,Ge,Ge,,,,,,,,,,,,Ge,Ge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,101463.0,14052,8.13,1
14053,17,Th,Ge,Ge,Ge,Ge,Ge,Ge,Ge,-4.364871,4.364871,4.364871,4.364871,-4.364871,4.364871,-4.364871,141.0,273684.0,4.016341478131332e-06,0.2829585582077956,-0.6969617829337462,0.6969617645591883,51,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.7008561959479074e-17,0.719744673689049,0.719744673689049,0.719744673689049,0.0,0.719744673689049,0.719744673689049,0.719744673689049,0.0,10005,-0.8517293300489753,53.22210028195412,-42.83086714,4547.5965000000015,-0.0001234971238977,1.2525060927148008,-2.170166309767284,1.8025124805298391,,,,,Ge,Ge,,,,,,,,,,,,Ge,Ge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,91228.0,14053,4.8,1
14054,17,U,Ge,Ge,Ge,Ge,Ge,Ge,Ge,-4.355882,4.355882,4.355882,4.355882,-4.355882,4.355882,-4.355882,92.0,159891.0,1.855081034462972e-05,0.2842979598813566,-0.5492865707891054,0.5492865546376559,51,,,,,,,,,,,,,,,,,,,,,,,,,9.0,-6.4991026480828636e-18,0.7212299721594371,0.7212299721594371,0.7212299721594371,0.0,0.7212299721594371,0.7212299721594371,0.7212299721594371,0.0,10005,-2.0455009049205395,21.064067637389,-46.85154373,1278.68685,0.0908769840538909,0.2988756434552323,-1.17371988568116,0.6254161481549831,,,,,Ge,Ge,,,,,,,,,,,,Ge,Ge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,53297.0,14054,,0
14055,40,,,,,,,,,9.034209,0.0,0.0,0.0,9.034209,0.0,9.034209,24.0,15372.0,8.212303527220803e-05,0.2155235938718426,-0.3477440886698131,0.3477441025795714,120,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.6954881503382959,0.0,0.0,0.0,0.6954881503382959,0.0,0.0,0.0,0.6954881503382959,8004,-0.9429863144552728,42.39361369991956,-45.100160900000006,1808.6319,-0.1445191036427405,0.5539601394978988,-1.0676229435428273,1.282208679340516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,5124.0,14055,,0
14057,40,,,,,,,,,8.986592,0.0,0.0,0.0,8.986592,0.0,8.986592,5.0,17244.0,6.0605559403184616e-05,0.2082336240740994,-0.3495866704038222,0.3495866843872836,120,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.6991733136632425,0.0,0.0,0.0,0.6991733136632425,0.0,0.0,0.0,0.6991733136632425,8004,-1.836387095900799,48.90216892366372,-49.73443559,3236.1564,0.0485071639798557,0.7198609793707627,-1.2421697478193596,1.5135586791320923,4002.0,1104.0,342.0,270.0,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5748.0,14057,2.3,1
14065,6,Hf,Hf,Hf,Hf,Ge,Ge,,,0.0,0.0,-5.297946,-3.320305,-3.320305,3.320305,-2.648973,16.0,67290.0,0.0005294190860856,0.4375300195317813,-0.9461759246785438,0.9461759246785444,18,-4.3497323622,1.0294273622,-5.297946,-4.3497323622,-1.0294273622,-7.946918999999999,-2.2908776378,-1.0294273622,-5.297946,-2.2908776378,1.0294273622,-2.648973,0.0,0.0,-3.9734595,0.0,0.0,-1.3244865,,,,,,,9.0,0.946175924678544,0.0,-1.1859662796071508,-0.946175924678544,-0.946175924678544,-0.0,-0.946175924678544,0.946175924678544,-0.0,8004,-2.463608046050725,11.685960772196974,-32.38592059,686.2858,0.3490198683932498,2.453699401858942,-5.266408321251372,4.717142684471396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,22430.0,14065,,0
14066,8,Ge,Ge,Ge,Ge,Ir,Ir,Ir,Ir,3.578637,0.0,0.0,0.0,5.628255,0.0,6.378454,14.0,42066.0,6.832347904532463e-06,0.440646076894239,-0.8778740770829212,0.8778740770829206,24,2.68397775,4.54029079548,3.674997299732,0.89465925,1.08796420452,2.703456700268,2.68397775,1.72616329548,5.892683700268,0.89465925,3.902091704520001,0.485770299732,2.68397775,5.6117416998300005,1.331451244868,0.89465925,0.01651330017,5.047002755132,2.68397775,2.7976141998300004,1.857775755132,0.89465925,2.83064080017,4.520678244868,9.0,1.7557481541658415,0.0,0.0,0.0,1.1163647182260907,0.0,0.0,0.0,0.985063983714484,8004,-0.4373690014642679,23.1935437200581,-26.38444772,1317.1620000000005,-0.7468196473292728,1.9466795795265608,-3.738697447688368,4.567218304088606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14022.0,14066,4.7,1
14067,5,La,Ni,Ni,Ge,P,,,,-2.048742,2.048742,4.943578,2.048742,-2.048742,2.048742,-4.943578,7.0,55266.0,-0.0006737741083915,0.4592138120314425,-0.8983939894014707,0.8983939894014706,15,3.9660149542264376e-19,-3.9660149542264376e-19,0.0304425533239999,-2.220446049250313e-16,2.048742,2.418428019068,2.048742,0.0,2.418428019068,5.090627571746609e-17,-5.090627571746609e-17,3.674205589784,-1.1018639051485477e-16,1.1018639051485477e-16,6.289239705911999,,,,,,,,,,9.0,2.7688974267223985e-18,1.5334252207402363,0.6354896501258387,1.5334252207402363,0.0,0.6354896501258387,1.5334252207402363,1.5334252207402363,0.0,10005,-4.021560995954023,14.897700458211972,-67.72332452,184.378,0.2964241737183177,1.9639989315455948,-2.7636932230797746,3.193847744382233,832.0,808.0,8048.0,2259.0,,,,,,,,,2142.0,2251.0,2082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,18422.0,14067,,0
14068,6,La,La,Ge,Ge,Pt,Pt,,,4.299104,0.0,0.0,0.0,4.299104,-2.149552,7.584698,6.0,27534.0,-0.0001689772854625,0.3558760792629664,-0.78944887903985,0.78944887903985,18,4.932216950237489e-17,2.1495520000000004,3.791029262548,2.1495520000000004,2.1495520000000004,7.583378262548,2.1495519999999995,-8.252027726030063e-18,2.5657061312520004,-1.1097252649960864e-16,-1.1097252649960864e-16,6.358055131252,2.149552,3.9271444052246805e-17,5.0809891902,2.149552,2.149552,1.2886401902,,,,,,,9.0,1.461510423376496,0.0,0.41420141627126,0.0,1.461510423376496,0.41420141627126,0.0,0.0,0.82840283254252,10005,-2.419840972049975,8.576879149982823,-34.34740536,160.01350000000002,1.1399288358685775,1.3155907193467358,-2.532370589607814,2.313607731913472,414.0,4740.0,1014.0,1004.0,,,,,,,,,996.0,1010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,9178.0,14068,3.4,1
14069,8,Ge,Ge,Mo,Mo,Mo,Mo,Mo,Mo,4.971812,0.0,0.0,0.0,4.971812,0.0,4.971812,16.0,54846.0,-0.0001210846659946,0.4015941271438558,-0.6318808220402932,0.6318808220402933,24,0.0,0.0,0.0,2.485906,2.485906,2.485906,1.242953,0.0,2.485906,3.728859,0.0,2.485906,0.0,2.485906,1.242953,0.0,2.485906,3.728859,2.485906,3.728859,0.0,2.485906,1.242953,0.0,9.0,1.263761644080586,0.0,0.0,0.0,1.263761644080586,0.0,0.0,0.0,1.263761644080586,8004,-2.8170895786756622,10.003946588129136,-38.74444772,132.06849999999997,0.1483972382724484,1.5921315824374158,-2.904699758369493,2.643729897658325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,18282.0,14069,4.25,1
14071,32,,,,,,,,,10.359149,0.0,0.0,0.0,10.359149,0.0,5.306278,27.0,10686.0,0.0003253340560725,0.2556679434681866,-0.5920520284820724,0.5920520284820725,96,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.6065348907694624,0.0,0.0,0.0,0.6065348907694624,0.0,0.0,0.0,1.1841040569641446,8004,0.3948982922851072,67.80031561712536,-33.36366855,5897.911,-0.059198638835089,0.4422395591847587,-0.7696759544510359,0.8461886657434197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,3562.0,14071,22.1,1
14072,2,Ge,P,,,,,,,3.565196,0.0,0.0,-1.782598,1.782598,-3.565196,0.0,9.0,108282.0,-0.0002048195265846,0.5496663312519036,-1.2209588714440094,1.2209588714440092,6,1.2301556584493052e-19,1.2301556584493052e-19,0.02072085696,-5.597199604778781e-17,-5.597199604778781e-17,2.43087402304,,,,,,,,,,,,,,,,,,,9.0,1.7623674286573827,-0.0,1.0943570440829455,0.0,-0.0,2.188714088165891,0.0,-1.7623674286573827,1.0943570440829455,8004,-0.5717258834907545,7.420275649171257,-27.08335146,162.2597,0.1670097274120713,13.711289013433149,-24.83901270477835,19.50154772344364,119.0,5892.0,5894.0,109.0,,,,,,,,,12068.0,117.0,5902.0,5884.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,36094.0,14072,4.2,1
14073,8,Ge,Ge,Ge,Ge,Pd,Pd,Pd,Pd,3.608613,0.0,0.0,0.0,5.848374,0.0,6.314807,7.0,30432.0,-0.0002271157795892,0.3980648305917914,-0.8705817591384263,0.8705817591384261,24,2.70645975,4.759710876648,3.659386452851,0.90215325,1.088663123352,2.655420547149,2.70645975,1.835523876648,5.812824047149,0.90215325,4.012850123352,0.5019829528509999,2.70645975,5.823418988142,1.201903531117,0.90215325,0.024955011858,5.112903468883,2.70645975,2.899231988142,1.955499968883,0.90215325,2.949142011858,4.359307031117,9.0,1.7411635182768523,0.0,0.0,0.0,1.0743473839360456,0.0,0.0,0.0,0.9949924530044364,8004,-0.4331881647088956,24.905008808414745,-26.95311033,2071.9365000000003,-0.9506743805934952,2.281214125606326,-3.763730392690651,4.4311242112472,981.0,981.0,3150.0,1911.0,,,,,,,,,1911.0,605.0,605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,10144.0,14073,,0
14074,9,Ge,Ge,Ge,Pd,Pd,Pd,Pd,Pd,0.0,0.0,-3.526005,-3.380518,-5.855228,5.855228,0.0,21.0,40578.0,0.0009703984325793,0.3441116561446056,-0.8909779349688366,0.8909779349688368,27,-3.380518,-1.9517465701520005,0.0,-3.380518,1.9517465701520005,0.0,0.0,0.0,-1.7630025,-1.3276004094779998,2.299470995388,-1.7630025,-4.105835181044,-1.2109218684486222e-16,-1.7630025,-1.3276004094779998,-2.299470995388,-1.7630025,-2.475894763718,-4.288374842428,0.0,-1.809246472564,3.275611533126643e-19,0.0,9.0,-0.0,0.0,-1.7819558699376734,-0.92932285927476,-0.5365448883612719,-0.0,-0.92932285927476,0.5365448883612719,-0.0,8004,-0.2151382235769615,17.321169583493713,-26.89002151,1318.2997,-0.9921725024838016,1.499426668802866,-2.9884524492575943,4.242313427095069,,,,,Pd,,-2.475894763718,4.288374842428,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,13526.0,14074,,0
14075,16,Y,Y,Y,Y,Ge,Ge,Ge,Ge,5.612536,0.0,0.0,0.0,7.135985,0.0,7.45014,20.0,17391.0,-0.0011359160504766,0.3194355213790091,-0.5597456575048773,0.5597456575048773,48,0.81617498512,5.35198875,3.93038095812,4.79636101488,1.78399625,3.51975904188,3.62244298512,1.78399625,7.24482904188,1.99009301488,5.35198875,0.20531095812,4.8019230380560005,5.35198875,6.53454759456,0.8106129619440001,1.78399625,0.91559240544,1.9956550380560003,1.78399625,4.6406624054400005,3.616880961944001,5.35198875,2.80947759456,9.0,1.1194913150097543,0.0,0.0,0.0,0.8804930653833474,0.0,0.0,0.0,0.843364729680192,8004,-2.3611533282108947,20.864092390053663,-45.724439,1347.6409000000012,-0.0573262067850217,1.266170616883055,-2.1199687572374084,2.134692311263991,,,,,Pd,Pd,3.314101482352,3.938300169605,5.0576020404,2.2984345176480003,3.197684830395,2.3925379596,,,,,,Pd,Pd,0.5078334823520001,3.197684830395,6.1176079596,2.2984345176480003,0.370307669605,2.3925379596,5.1047025176480005,3.938300169605,1.3325320404,3.314101482352,6.765677330395,5.0576020404,5.1047025176480005,6.765677330395,1.3325320404,,,,,,0.5078334823520001,0.370307669605,6.1176079596,,,,,,,,,,,,,,,,,,,20.0,5797.0,14075,,0
14076,12,U,U,U,U,Ge,Ge,Ge,Ge,4.500089,0.0,0.0,0.0,6.40615,0.0,7.708052,44.0,58932.0,-0.0002699254962796,0.3477996357158553,-0.6981178935771699,0.6981178935771699,36,1.12502225,3.1348238779,5.481049324212,3.37506675,3.2713261221000005,2.227002675788,1.12502225,6.3378988779,6.0810286757880005,3.37506675,0.0682511221,1.627023324212,1.12502225,1.9582575566,0.6589151171680001,3.37506675,4.447892443400001,7.049136882832,1.12502225,5.1613325566,3.195110882832,3.37506675,1.2448174434,4.512941117168,9.0,1.3962357871543398,0.0,0.0,0.0,0.9808052117386552,0.0,0.0,0.0,0.8151456823565261,10005,-2.5457032495612184,15.623477803709743,-49.77779186,1051.01725,0.1011776062225504,0.178557708276348,-0.7212202618981225,0.4438950773694792,,,,,Rh,Rh,3.37506675,4.95410001025,4.47429294444,1.12502225,1.45204998975,3.23375905556,,,,,,Rh,Rh,3.37506675,1.75102501025,7.08778505556,1.12502225,4.65512498975,0.6202669444400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,19644.0,14076,0.26,1
14077,18,Zr,Zr,Zr,Zr,Zr,Zr,Ge,Ge,-3.41354,3.767897,5.875737,3.41354,-3.767897,3.767897,-5.875737,42.0,45342.0,0.0005386414056083,0.2854531052790698,-0.6154766453938447,0.6154766453938446,54,,,,,,,,,,,,,,,,,,,,,,,,,9.0,-2.217493342482128e-18,0.8337788038234042,0.5346721021702968,0.9203327494594448,0.0,0.5346721021702968,0.9203327494594448,0.8337788038234042,0.0,8004,-3.1111426937706144,22.79800854359305,-52.13694094,1107.0388,-0.1161712215478708,0.9021069151602912,-1.4743202588837856,1.505380644303884,,,,,Ge,Ge,,,,,,,,,,,,Ge,Ge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,15114.0,14077,9.0,1
14078,6,Tm,Tm,Sn,Sn,Ge,Ge,,,2.126483,-8.04764,0.0,2.126483,8.04764,0.0,4.060496,15.0,47019.0,-0.0001462796290274,0.3852853944412823,-0.7902584078862123,0.7902584078862123,18,2.126483,1.5102523129600005,1.015124,2.126483,-1.5102523129600005,3.0453719999999995,2.126483,-4.08918293208,1.015124,2.126483,4.08918293208,3.0453719999999995,2.126483,7.15832749416,1.015124,2.126483,-7.15832749416,3.0453719999999995,,,,,,,9.0,1.4773655155436431,-0.3903744021340161,0.0,1.4773655155436436,0.3903744021340161,0.0,0.0,0.0,1.5473935467931963,8004,-0.9189218407171412,7.883065027431774,-27.3323131,140.44299999999998,1.1820683058598829,2.8285463128679944,-4.662427112283499,5.864755580943084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15673.0,14078,,0
14079,32,,,,,,,,,10.340209,0.0,0.0,0.0,10.340209,0.0,5.248006,15.0,5622.0,-0.0007564963051572,0.3030308953813255,-0.598625964526297,0.5986259645262969,96,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.6076458712952114,0.0,0.0,0.0,0.6076458712952114,0.0,0.0,0.0,1.1972519290525938,8004,-0.2254621784032983,71.35572543568672,-36.74769594,6160.335,-0.1292163887851495,0.5076936272578919,-1.0298101103441906,0.9434307600217614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,1874.0,14079,8.0,1
14081,2,Th,Ge,,,,,,,-3.043514,-3.043514,0.0,-3.043514,0.0,-3.043514,-3.043514,15.0,21258.0,5.60069709821554e-07,0.4088742847163622,-1.03222546490333,1.03222546490333,6,-3.043514,-3.043514,-3.043514,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,9.0,-1.0322254649033298,-1.03222546490333,1.03222546490333,-1.03222546490333,1.03222546490333,-1.03222546490333,1.03222546490333,-1.03222546490333,-1.03222546490333,10005,-3.0500251117631185,9.912951347780902,-41.61706319,270.8787,-1.7531988325131107,7.5510625200460435,-17.739821247096803,7.28642082633425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,7086.0,14081,,0
14083,6,Zr,Zr,V,V,Ge,Ge,,,3.753202,0.0,0.0,0.0,3.753202,-1.876601,7.291612,14.0,78522.0,-5.613605451407782e-07,0.4200557329537026,-0.8924860618253485,0.8924860618253487,18,1.876601,1.876601,2.571211973112,9.289990641292434e-17,9.289990641292434e-17,4.720400026888,0.0,1.876601,0.0,1.876601,0.0,0.0,-1.8235140977651558e-17,-1.8235140977651558e-17,1.848263226536,1.876601,1.876601,5.443348773464,,,,,,,9.0,1.6740866351396984,0.0,0.4308502226379835,0.0,1.6740866351396984,0.4308502226379835,0.0,0.0,0.8617004452759673,8004,-4.418257699933783,15.49279813980227,-51.315690270000005,767.3829999999999,0.1636001961953084,1.866488290441923,-3.587422757343695,3.7045572722720426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,26174.0,14083,6.0,1
14084,8,V,V,V,V,V,V,Ge,Ge,4.766075,0.0,0.0,0.0,4.766075,0.0,4.766075,87.0,160200.0,0.0003631751105345,0.4717284958818112,-0.6591572003356626,0.6591572003356628,24,0.0,2.3830375,3.57455625,2.3830375,1.19151875,0.0,3.57455625,0.0,2.3830375,0.0,2.3830375,1.19151875,2.3830375,3.57455625,0.0,1.19151875,0.0,2.3830375,2.3830375,2.3830375,2.3830375,0.0,0.0,0.0,9.0,1.3183144006713252,0.0,0.0,0.0,1.3183144006713252,0.0,0.0,0.0,1.3183144006713252,8004,-3.4651078254222893,10.080259354696228,-40.66867468,62.09160000000001,-0.1118827387010558,0.6747120291561843,-1.8949286480101368,1.9292657785977405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,53400.0,14084,8.6,1
